id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23316067,2 bedroom apartment in Enric Granados,158023606,Habitat Apartments,Eixample,l'Antiga Esquerra de l'Eixample,41.39331,2.1565,Entire home/apt,218,1,67,2020-02-14,1.96,107,19,2,HUTB-011026
23317712,Stylish design 1 bed in the heart of Gracia,173642259,Vincenzo & Antonella,Gràcia,la Vila de Gràcia,41.40101,2.15431,Entire home/apt,69,32,4,2021-01-31,0.14,1,295,2,
23320015,Centric·Lighted Duplex·Hydromassage·Balcony,166548554,Juan Luis,Gràcia,la Vila de Gràcia,41.39719,2.15468,Entire home/apt,110,1,6,2019-08-15,0.24,2,157,0,HUTB-005618
23321866,UD Rambla Suites  Pool 27 (2 BR),241737779,Urban District Apartments,Sant Martí,el Poblenou,41.3991,2.20614,Entire home/apt,168,1,12,2019-06-15,0.35,17,80,2,HUTB-011447
23334103,Home near Pl. España. Parties not welcome.,173795502,Daniele,Eixample,Sant Antoni,41.37531,2.1568,Entire home/apt,140,1,108,2020-02-17,2.53,1,178,6,HUTB-013000
23337337,Stylish Bedrooms in Upper class central Barcelona,9987712,Christel,Eixample,la Dreta de l'Eixample,41.39628,2.16289,Private room,154,1,34,2019-08-22,0.86,2,177,0,
23338070,Private & comfortable single bedroom,173834826,Yese,Sant Andreu,Navas,41.41635,2.18978,Private room,20,2,10,2019-09-24,0.23,1,0,0,Exempt
23340114,A Room in Passeig de Gracia,173856595,Rosy,Eixample,la Dreta de l'Eixample,41.39428,2.16223,Private room,130,4,0,,,1,363,0,
23341085,Habitación doble,173009446,Laura G.,Sant Martí,el Clot,41.41404,2.18776,Private room,20,2,1,2018-04-01,0.02,1,0,0,
23346158,Habitación Doble en Sagrada Familia,173931112,Estefania,Eixample,la Sagrada Família,41.40544,2.17204,Private room,26,2,7,2018-03-09,0.16,1,0,0,
23347400,BARCELONA | STYLISH APT PASSEIG DE GRACIA¦,299462,Stay U-Nique,Eixample,la Dreta de l'Eixample,41.39155,2.16379,Entire home/apt,179,1,86,2021-08-30,1.98,101,317,12,HUTB-000452
23347891,BARCELONA | MODERN APARTMENT | CITY CENTER ¦,299462,Stay U-Nique,Eixample,la Dreta de l'Eixample,41.38827,2.16974,Entire home/apt,146,1,101,2020-02-18,2.55,101,317,6,HUTB-005599
23350753,Lovely private room in the Sagrada Familia,63954733,Pamella,Eixample,la Sagrada Família,41.40637,2.17208,Private room,60,1,3,2018-04-30,0.07,1,0,0,
23365854,BARCELONA | DELUXE APARTMENT | CITYCENTER¦,299462,Stay U-Nique,Eixample,la Dreta de l'Eixample,41.38999,2.16841,Entire home/apt,146,1,102,2021-09-17,2.39,101,307,17,HUTB-659787
23367986,Double Room near Arc del Triomf!!!,4260395,Fabrizzio'S Petit Barcelona,Eixample,el Fort Pienc,41.39561,2.17684,Private room,45,6,42,2021-09-26,0.98,4,97,14,Exempt
23374935,Three Bedrooms and Terrace. Ramblas,174229920,Kevin Alexandre,Ciutat Vella,el Raval,41.38002,2.17189,Entire home/apt,245,3,107,2021-09-05,2.43,1,275,19,HUTB-001243
23383791,Apartamento cerca d Plz España y Sants Estacion,79256181,Noel,Sants-Montjuïc,Sants,41.37426,2.13367,Entire home/apt,35,3,2,2018-10-23,0.05,1,0,0,Exempt
23384403,"Brand new flat in city center, calm and green area",2273094,Silvan,Sants-Montjuïc,el Poble Sec,41.37137,2.16832,Private room,180,2,0,,,1,0,0,
23386430,Place to stay next to Villa de Gràcia,20401657,Lisa,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40948,2.15988,Private room,22,2,0,,,1,0,0,Exempt
23390169,MOBILE WORLD CONGRESS ROOM,17407482,Susana,Eixample,el Fort Pienc,41.39352,2.17976,Private room,100,1,1,2018-02-27,0.02,1,0,0,
23394761,Room + Private bathroom. (Metro Clot L1-L2 at 90m),174150739,Isa& Jordi,Sant Martí,el Clot,41.40929,2.18765,Private room,61,3,96,2019-11-12,2.20,1,0,0,Exempt
23396273,"Barcelona central, modernist architecture +balcony",133893358,Jordi,Eixample,Sant Antoni,41.37909,2.15498,Entire home/apt,60,7,118,2021-08-20,2.74,4,99,16,HUTB-004283
23397314,Casilda's Beige Beach Boutique,168172986,Casilda'S,Sant Martí,el Poblenou,41.39924,2.20437,Entire home/apt,124,3,85,2021-08-23,1.99,8,209,18,HUTB-011514
23398192,Double room near Plaza España,173325562,Lucca,Sants-Montjuïc,Hostafrancs,41.37543,2.14637,Private room,30,2,51,2019-05-30,1.15,1,0,0,
23403329,SUNNY CENTER BUILDING,5608910,Helena,Eixample,la Dreta de l'Eixample,41.3938,2.17438,Entire home/apt,325,2,0,,,13,219,0,HUTB-001155
23409609,Habitación doble baño privado BCN Sants,100648745,R,Sants-Montjuïc,Sants - Badal,41.37599,2.12982,Private room,30,2,38,2019-03-17,0.90,2,0,1,
23415329,diagonal mar海邊公寓,129956741,Xue,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.41059,2.21653,Private room,41,1,1,2018-06-03,0.02,1,0,0,
23417850,"Habitación / Room 1 person. Sant Andreu,Barcelona",158537621,Hernan,Sant Andreu,Sant Andreu,41.42971,2.19283,Private room,19,30,1,2018-07-04,0.03,1,358,0,
23422102,Clot. Hab. individual en piso compartido en Bcn.,174302011,Natasha,Sant Martí,el Camp de l'Arpa del Clot,41.40993,2.18013,Private room,100,3,5,2019-06-24,0.16,3,8,0,
23422593,NICE & INDIVIDUAL ROOMS in GRACIA 2,61940192,Claudia,Gràcia,la Vila de Gràcia,41.40375,2.15286,Private room,38,1,17,2019-07-21,0.39,2,129,0,Exempt
23430471,Amazing Penthouse Private HugeTerrace Renov 2020.,3039107,Manuel,Sant Andreu,Sant Andreu,41.43879,2.19064,Entire home/apt,18,31,1,2019-05-04,0.03,27,269,0,
23430603,"COZY, WELL ILUMINATED ROOM AT BARCELONA CENTRE",61345639,Federico,Ciutat Vella,el Raval,41.38142,2.1704,Private room,135,2,0,,,2,0,0,
23431078,Big cozy room with private terrace.,61345639,Federico,Ciutat Vella,el Raval,41.38275,2.16883,Private room,135,4,0,,,2,0,0,
23433992,Spacious and bright apt for 6 near Sagrada Familia,10380563,Tendency,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40636,2.16935,Entire home/apt,299,3,29,2020-03-09,0.70,45,34,0,HUTB-000822
23434916,MOBILE WORLD CONGRESS  2018,174730800,Ismail,Sants-Montjuïc,la Marina de Port,41.35724,2.13372,Private room,100,3,0,,,2,89,0,
23435241,Mobile Congress World 2018,174730800,Ismail,Sants-Montjuïc,la Marina de Port,41.35648,2.13348,Private room,80,3,0,,,2,0,0,
23447978,Stylish Gorgeous Flat in the heart center,66933654,Ruby,Eixample,l'Antiga Esquerra de l'Eixample,41.39396,2.15322,Entire home/apt,91,2,76,2019-10-22,1.73,2,46,13,HUTB-004185
23448129,Encantadora habitación doble en Sagrada Familia,162631832,Mar,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40507,2.17111,Private room,46,1,20,2018-06-04,0.46,1,0,0,
23451393,"MWC- Mobile World Congress, modern room, Sagrada F",66532839,Karin,Eixample,la Sagrada Família,41.41084,2.17544,Private room,330,3,0,,,1,0,0,
23452436,The Central Place Terrase II,2320210,"Ale, Maria & Arthur",Eixample,la Dreta de l'Eixample,41.38996,2.16421,Entire home/apt,150,1,13,2020-01-31,0.55,34,123,6,HUTB-010176
23460224,Room for rent Mobile World Congress,9673382,Silvina,Sants-Montjuïc,el Poble Sec,41.37216,2.15539,Private room,75,3,1,2018-02-25,0.02,1,0,0,
23462402,190 sq ft Spacious Studio Room in Born,175079041,Raul,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38343,2.18398,Private room,100,3,5,2019-04-11,0.11,1,0,0,
23463004,Sagrada Familia VIEW Apartment with A/C and Wifi,491007,Illacat Apartments,Eixample,la Sagrada Família,41.4048,2.17555,Entire home/apt,96,1,107,2021-09-11,5.19,25,168,67,HUTB-000338
23463007,Apartment next to Sagrada Familila with A/C and Wifi,491007,Illacat Apartments,Eixample,la Sagrada Família,41.40445,2.17558,Entire home/apt,88,1,141,2021-07-29,3.56,25,132,75,HUTB-000336
23467894,Barcelona center! Clean and chill flat!,175134563,Alvaro,Sants-Montjuïc,la Bordeta,41.36955,2.13987,Private room,56,2,6,2019-10-01,0.15,1,365,0,
23477916,"Light bedroom + private bath,carrer Paris.32days",3192158,Tetyana,Eixample,l'Antiga Esquerra de l'Eixample,41.39118,2.14837,Private room,31,31,12,2018-05-03,0.27,4,195,0,Exempt
23479384,"Studio Ángel ""Plaza De España""",21483975,Apartments Toni Space Barcelona,Eixample,la Nova Esquerra de l'Eixample,41.37769,2.14784,Entire home/apt,50,32,6,2018-07-28,0.23,13,21,0,Exempt
23481132,Confort,12758491,Omar,Sants-Montjuïc,el Poble Sec,41.37241,2.15817,Private room,45,1,0,,,1,0,0,
23481476,Pintura apartment,224605,J Luis,Ciutat Vella,el Raval,41.37957,2.16354,Entire home/apt,28,60,4,2021-07-02,0.73,2,301,3,
23484736,Habitación individual en barceloneta,175328381,Mery,Ciutat Vella,la Barceloneta,41.38,2.18856,Private room,40,1,57,2021-08-10,1.33,1,342,11,Exempt
23492339,Modern Apartment in Gracia with Private Pool,34891506,Ana,Gràcia,la Vila de Gràcia,41.4057,2.15629,Entire home/apt,220,3,64,2021-07-08,1.51,1,230,7,HUTB-008556
23493499,Jec Room: Cozy and nice room,6638016,Marsó,Eixample,la Dreta de l'Eixample,41.39734,2.16054,Private room,100,2,7,2020-01-10,0.27,1,179,0,Exempt
23500405,Habitacio ⛪ la catedral,130179961,Juan Manuel,Ciutat Vella,el Barri Gòtic,41.38541,2.17564,Private room,38,10,0,,,1,0,0,
23511046,Piso Sagrada Familia,28439492,Katia,Horta-Guinardó,el Baix Guinardó,41.41203,2.17108,Entire home/apt,81,3,61,2021-08-07,1.42,1,271,4,HUTB-004987
23512100,New & stunning Gracia Apartment - MONTHLY RENTAL,35680770,Xavi,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4071,2.16276,Entire home/apt,50,32,0,,,16,0,0,
23512897,"B- 2 BDR WITH SUNNY TERRACE,SAGRADA FAMILIA/GRACIA",7700549,Frederick,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40636,2.16584,Entire home/apt,103,4,35,2020-03-11,0.85,3,140,8,HUTB-146782
23513623,Charming Double Room in Sant Antoni,175624236,Totò,Eixample,Sant Antoni,41.37578,2.16307,Private room,38,4,98,2020-03-01,2.25,1,75,19,Exempt
23521713,"New, just refurbished wonderful central apartment",53894342,Jorge,Eixample,l'Antiga Esquerra de l'Eixample,41.38515,2.15703,Entire home/apt,45,32,0,,,10,268,0,
23531368,Barcelona - Precioso Duplex cerca de la Playa,35712072,Trize,Sant Martí,la Vila Olímpica del Poblenou,41.39378,2.20086,Entire home/apt,80,32,0,,,22,135,0,
23533196,Sagrada Familia 53,174751009,Albert,Eixample,la Sagrada Família,41.40542,2.17132,Entire home/apt,87,1,55,2021-07-07,1.45,19,319,9,HUTB-011329
23533455,Sagrada Familia P4,174751009,Albert,Eixample,la Sagrada Família,41.40542,2.17132,Entire home/apt,125,1,81,2020-02-12,1.89,19,302,8,HUTB-011335
23544539,"Private room, downtown",35311853,Buchra,Eixample,la Nova Esquerra de l'Eixample,41.37785,2.14985,Private room,35,2,38,2019-07-27,0.88,2,252,0,
23544805,Vila Olimpic Apartment close to the beach&center,9700009,Alexander,Sant Martí,la Vila Olímpica del Poblenou,41.39059,2.19126,Entire home/apt,175,31,0,,,1,358,0,
23556933,"Adorable, centric and cozy place*Bcn*",10547296,Flateli,Eixample,la Dreta de l'Eixample,41.39776,2.16389,Entire home/apt,111,2,68,2020-03-09,1.58,65,304,4,HUTB-002105
23557753,Room of pleasant dreams,94292803,Marina,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.41045,2.21096,Private room,31,2,50,2019-12-13,1.16,2,69,2,
23564003,"Cozy, bright room, 15 minutes from the center )))",176085346,Greg,Sant Martí,el Besòs i el Maresme,41.41876,2.21242,Private room,40,3,107,2019-07-01,2.45,2,0,0,
23569063,A small individual room in a sharing apartment,170884744,Deena,Ciutat Vella,el Barri Gòtic,41.37819,2.17909,Private room,25,2,120,2021-10-09,2.73,2,153,15,
23572241,Habitación matrimonio ParcGüell2/3Huéspedes,12527853,David,Gràcia,Vallcarca i els Penitents,41.41337,2.14738,Private room,75,2,20,2018-10-22,0.47,5,178,0,Exempt
23573282,Sunny room for 2 persons near Park Guell,176182436,Tatiana,Horta-Guinardó,el Carmel,41.41993,2.15369,Private room,39,2,69,2020-02-20,1.59,1,65,26,
23577159,DOUBLE ROOM IN THE CENTER OF BARCELONA,26613490,Rodrigo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38584,2.17644,Private room,39,7,17,2021-08-20,0.43,3,318,2,
23578104,2 habitaciones  ParcGüell 4 huéspedes,12527853,David,Gràcia,Vallcarca i els Penitents,41.41358,2.1488,Private room,140,2,16,2018-07-02,0.37,5,179,0,Exempt
23586517,Cozy apartment next to Mercat Sant Antoni-Ramblas,1432835,Angel,Ciutat Vella,el Raval,41.37877,2.16327,Entire home/apt,85,3,92,2020-02-16,2.12,35,0,0,HUTB-002248
23586943,Centrico apartamento 41,6797428,Bellart,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38424,2.18061,Entire home/apt,136,3,40,2021-09-29,1.40,14,281,11,HUTB-003801
23595865,Piso barrio Eixample Esquerra 95 metros.,176431130,Gerard,Eixample,la Nova Esquerra de l'Eixample,41.38261,2.1506,Private room,45,3,11,2019-07-25,0.28,1,0,0,
23609083,Sunny bedroom close to Sagrada Família,176588771,Joshua,Eixample,la Sagrada Família,41.40403,2.17355,Private room,25,2,17,2018-06-18,0.40,1,0,0,
23621398,Art House Maiol with Terrace,21483975,Apartments Toni Space Barcelona,Eixample,la Sagrada Família,41.40283,2.17393,Entire home/apt,120,3,93,2020-01-07,2.29,13,59,8,HUTB-001045
23622335,Private bedroom in sunny flat - Palau de la Música,176743015,Sun Jin,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38694,2.1768,Private room,58,2,19,2019-09-27,0.48,1,8,0,
23625269,Sagrada Familia 33,174751009,Albert,Eixample,la Sagrada Família,41.40542,2.17132,Entire home/apt,87,1,90,2021-09-05,2.08,19,297,9,HUTB-011321
23638419,Sagrada Familia 31,174751009,Albert,Eixample,la Sagrada Família,41.40542,2.17132,Entire home/apt,87,1,39,2020-03-01,0.93,19,318,6,HUTB-011319
23641987,Dandi Terrace Debonair Apartment by Passeig de Gràcia,1435464,Jaume,Eixample,la Dreta de l'Eixample,41.39539,2.16549,Entire home/apt,262,5,24,2020-03-14,1.17,20,259,0,HUTB-012042
23644218,Cozy Double Room with Special Massage Bed,4950893,Ata,Sant Martí,el Clot,41.41046,2.19022,Private room,21,5,8,2019-01-02,0.18,2,0,0,
23645225,Casa del Arte /  以渔之家 / House of Art,107777171,Yile,Ciutat Vella,el Raval,41.37842,2.17228,Private room,56,60,9,2018-03-16,0.21,1,0,0,
23645698,Cozy apartment plaza universitat,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.38846,2.15707,Entire home/apt,100,3,101,2020-03-16,2.34,35,58,15,HUTB-012370
23648479,Beautiful Room in The Centre,173859220,Alison,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38703,2.17949,Private room,40,3,2,2018-03-18,0.05,1,0,0,
23649134,Cozy room in Barcelona downtown.,34050526,Matteo,Eixample,la Dreta de l'Eixample,41.39727,2.16174,Private room,25,3,0,,,1,0,0,
23658361,Elegant apartment next to Sagrada Família *Bcn*,10547296,Flateli,Eixample,la Sagrada Família,41.40421,2.17653,Entire home/apt,79,32,1,2018-07-02,0.03,65,0,0,Exempt
23658589,Habitación en el centro de Gracia,177126671,Lola Y Jana,Gràcia,la Vila de Gràcia,41.40211,2.15679,Private room,40,2,6,2018-04-29,0.14,1,0,0,Exempt
23661273,Barcelona Fifteen - 2 bedrooms with double beds,383697,Anna,Sants-Montjuïc,el Poble Sec,41.37376,2.16703,Entire home/apt,115,1,84,2020-03-14,1.97,8,54,14,HB-004584
23664180,Unique & Spacious Flat 4BR ||Terrace|| 20m Ramblas,126010926,Ramblas Rentals,Eixample,Sant Antoni,41.37791,2.15369,Entire home/apt,116,3,51,2021-03-29,1.28,9,317,11,HUTB-004990
23666869,Camp Nou - Habitación doble en piso reformado,177204439,Melisa,Les Corts,la Maternitat i Sant Ramon,41.37714,2.1233,Private room,28,32,38,2020-01-21,0.90,2,0,0,
23677992,Sweet Beach 2,10704,Weflating,Ciutat Vella,la Barceloneta,41.38232,2.1846,Entire home/apt,70,32,8,2018-08-09,0.23,16,284,1,
23680687,"CASA LA PALMA: Bohemian, Bright, Gothic Quarter",10815064,Irini,Ciutat Vella,el Barri Gòtic,41.38267,2.17749,Private room,60,2,2,2018-09-30,0.05,1,0,0,Exempt
23681353,Dobleroom in Pl. Catalunya,96021520,Anna,Ciutat Vella,el Barri Gòtic,41.3859,2.17266,Private room,26,2,0,,,1,0,0,
23681530,AB Nou de Sant Francesc A - Ref. GI1120,170716140,Robbie&K,Ciutat Vella,el Barri Gòtic,41.37985982977352,2.1758132668312955,Entire home/apt,150,32,0,,,157,283,0,
23681531,AB Nou de Sant Francesc IX - Ref. GI1128,170716140,Robbie&K,Ciutat Vella,el Barri Gòtic,41.37892,2.17626,Entire home/apt,150,32,0,,,157,164,0,
23681532,AB Barceloneta Port Aiguader II - Ref. GI1610,170716140,Robbie&K,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38237,2.18575,Entire home/apt,300,32,0,,,157,295,0,
23681534,AB Casc Antic I - Ref. GI2176,170716140,Robbie&K,Ciutat Vella,el Barri Gòtic,41.38238,2.17261,Entire home/apt,150,32,2,2019-04-14,0.05,157,193,0,
23681535,AB The Born Esparteria Apartment - Ref. GI2187,170716140,Robbie&K,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38296,2.18229,Entire home/apt,150,32,0,,,157,283,0,
23681541,AB Andrea Doria Beach - Ref. GI2233,170716140,Robbie&K,Ciutat Vella,la Barceloneta,41.38079,2.19057,Entire home/apt,150,32,0,,,157,315,0,
23681543,AB Andrea Doria Beach - Ref. GI2235,170716140,Robbie&K,Ciutat Vella,la Barceloneta,41.38013,2.19065,Entire home/apt,150,32,0,,,157,41,0,
23681544,AB Nou de la Rambla Attic ONE - Ref. GI2237,170716140,Robbie&K,Sants-Montjuïc,el Poble Sec,41.37192,2.16715,Entire home/apt,300,32,0,,,157,194,0,
23681546,AB Andrea Doria Beach - Ref. GI2242,170716140,Robbie&K,Ciutat Vella,la Barceloneta,41.38167,2.19245,Entire home/apt,150,32,0,,,157,315,0,
23681547,AB Andrea Doria Beach - Ref. GI2243,170716140,Robbie&K,Ciutat Vella,la Barceloneta,41.37964,2.19219,Entire home/apt,150,32,1,2019-06-26,0.04,157,194,0,
23681548,AB Andrea Doria Beach - Ref. GI2245,170716140,Robbie&K,Ciutat Vella,la Barceloneta,41.38141,2.19217,Entire home/apt,150,32,0,,,157,170,0,
23681549,AB Nou de la Rambla - Ref. GI2253,170716140,Robbie&K,Sants-Montjuïc,el Poble Sec,41.37168,2.16746,Entire home/apt,300,32,0,,,157,250,0,
23681556,AB Plaza Barceloneta IV - Ref. GI2354,170716140,Robbie&K,Ciutat Vella,la Barceloneta,41.37899,2.18714,Entire home/apt,300,32,0,,,157,102,0,
23681558,AB Margarit IX - Ref. GI2393,170716140,Robbie&K,Sants-Montjuïc,el Poble Sec,41.37409,2.16432,Entire home/apt,300,32,1,2019-09-11,0.04,157,225,0,
23681559,AB Vila Olimpica - Icaria Apartment - Ref. GI2379,170716140,Robbie&K,Sant Martí,la Vila Olímpica del Poblenou,41.39238,2.19499,Entire home/apt,225,32,0,,,157,269,0,
23681560,AB Margarit X - Ref. GI2394,170716140,Robbie&K,Sants-Montjuïc,el Poble Sec,41.37401,2.16397,Entire home/apt,300,32,0,,,157,298,0,
23681561,AB Margarit XI - Ref. GI2395,170716140,Robbie&K,Sants-Montjuïc,el Poble Sec,41.37303,2.1627,Entire home/apt,300,32,0,,,157,253,0,
23681562,AB Margarit Attic I - Ref. GI2397,170716140,Robbie&K,Sants-Montjuïc,el Poble Sec,41.37413,2.16393,Entire home/apt,300,32,0,,,157,253,0,
23681563,AB Nou de la Rambla - Ref. GI2399,170716140,Robbie&K,Sants-Montjuïc,el Poble Sec,41.37301,2.16856,Entire home/apt,300,32,0,,,157,262,0,
23681565,AB Industrial Style Beach Apartment - Ref. GI2413,170716140,Robbie&K,Ciutat Vella,la Barceloneta,41.37627,2.18982,Entire home/apt,225,90,0,,,157,348,0,
23681566,AB ATTIC GUINARDO - Ref. GI2415,170716140,Robbie&K,Horta-Guinardó,el Guinardó,41.41959,2.17436,Entire home/apt,150,32,1,2018-09-20,0.03,157,201,0,
23681568,AB Sant Antoni Apartment - Ref. GI2432,170716140,Robbie&K,Eixample,Sant Antoni,41.38027,2.16249,Entire home/apt,300,32,0,,,157,255,0,
23681571,AB Barceloneta Beach Atlantida V - Ref. GI2472,170716140,Robbie&K,Ciutat Vella,la Barceloneta,41.37771,2.19113,Entire home/apt,300,90,0,,,157,64,0,
23681572,AB Barceloneta Vinaros Street IV - Ref. GI2489,170716140,Robbie&K,Ciutat Vella,la Barceloneta,41.377,2.19088,Entire home/apt,300,90,0,,,157,345,0,
23681584,AB SARRIA PREMIUM - Ref. GI2538,170716140,Robbie&K,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39802,2.14354,Entire home/apt,300,90,0,,,157,86,0,
23681585,AB GRACIA SPACIOUS - Ref. GI2541,170716140,Robbie&K,Gràcia,la Vila de Gràcia,41.39928,2.16039,Entire home/apt,300,32,0,,,157,284,0,
23681589,AB Barceloneta Vinaros Street V - Ref. GI2613,170716140,Robbie&K,Ciutat Vella,la Barceloneta,41.37563,2.19105,Entire home/apt,150,90,0,,,157,279,0,
23681590,AB Premium Old Town - Ref. GI2615,170716140,Robbie&K,Ciutat Vella,el Raval,41.38325,2.16659,Entire home/apt,300,32,0,,,157,216,0,
23681592,AB Premium Old Town - Ref. GI2622,170716140,Robbie&K,Ciutat Vella,el Raval,41.38298,2.1643,Entire home/apt,300,32,0,,,157,255,0,
23681623,Spacious & Design 4Br Flat W/ Balcony 15m Ramblas,126010926,Ramblas Rentals,Eixample,la Nova Esquerra de l'Eixample,41.38257,2.15593,Entire home/apt,113,3,48,2019-12-24,1.17,9,64,16,HUTB-003388
23682191,AB Nou de la Rambla Attic TWO - Ref. GI2238,170716140,Robbie&K,Sants-Montjuïc,el Poble Sec,41.37236,2.16828,Entire home/apt,300,32,0,,,157,175,0,
23682192,AB Barceloneta 2 bedroom Sea Views - Ref. GI2306,170716140,Robbie&K,Ciutat Vella,la Barceloneta,41.3808,2.19126,Entire home/apt,195,32,0,,,157,315,0,
23682194,AB Comte d Urgell - Ref. GI2512,170716140,Robbie&K,Eixample,l'Antiga Esquerra de l'Eixample,41.38521,2.15457,Entire home/apt,300,32,0,,,157,103,0,
23682195,AB Comte d Urgell - Ref. GI2513,170716140,Robbie&K,Eixample,la Nova Esquerra de l'Eixample,41.38399,2.15495,Entire home/apt,300,32,1,2019-08-02,0.04,157,103,0,
